1 : 13.05
2 : 12.8
3 : 12.1
4 : 12.15
5 : 11.85
6 : 12.3
7 : 12
8 : 11.25
9 : 10.55
10 : 10.1
11 : 9.15
12 : 8.9
13 : 7.85
14 : 7.4
15 : 6.55
16 : 5.9
17 : 5.25
18 : 4.6
19 : 4.15
20 : 3.8
21 : 3.35
22 : 1.95
23 : 2.5
24 : 1
25 : 1.15
26 : 0.3
27 : 0.35
28 : 0.2
29 : 0.25
30 : 0.1
31 : 0.1
32 : 0.05
33 : 0.05
34 : 0.05
35 : 0.05
36 : 0.05
37 : 0.05
38 : 0.05
39 : 0.05
40 : 0.05
41 : 0
42 : 0
