1 : 13.05
2 : 12.85
3 : 12.05
4 : 12.15
5 : 11.8
6 : 12.35
7 : 12.05
8 : 11.55
9 : 10.65
10 : 10.25
11 : 9.2
12 : 9.05
13 : 8.15
14 : 7.75
15 : 6.8
16 : 5.8
17 : 5.2
18 : 4.55
19 : 4.3
20 : 4.1
21 : 3.6
22 : 2.15
23 : 2.4
24 : 1.45
25 : 0.65
26 : 0.3
27 : 0.2
28 : 0.2
29 : 0.1
30 : 0.05
31 : 0.05
32 : 0.05
33 : 0.05
34 : 0.05
35 : 0.05
36 : 0.05
37 : 0.05
38 : 0.05
39 : 0.05
40 : 0.05
41 : 0
42 : 0
